DEPTH,DTCO,ECGR,HART,PEFZ,RHOZ,TNPH,Gelogical layer
3163.214,83.389,148.077,3.944,3.358,2.637,0.325,13
3163.367,84.961,152.548,3.848,3.081,2.621,0.332,13
3163.519,85.57,158.848,3.586,2.774,2.588,0.33,13
3163.672,85.406,159.74,3.404,2.707,2.556,0.32,13
3163.824,85.372,154.632,3.369,2.802,2.554,0.304,13
3163.976,85.207,152.309,3.363,2.963,2.565,0.3,13
3164.129,84.824,147.778,3.34,3.154,2.58,0.315,13
3164.281,84.302,150.684,3.474,3.287,2.597,0.321,13
3164.434,83.695,158.816,3.757,3.276,2.605,0.295,13
3164.586,83.775,164.704,3.896,3.077,2.602,0.28,13
3164.738,83.289,167.003,3.684,2.87,2.587,0.274,13
3164.891,82.579,164.995,3.526,2.727,2.562,0.271,13
3165.043,84.942,163.969,3.57,2.655,2.544,0.276,13
3165.196,85.886,165.922,3.881,2.628,2.527,0.291,13
3165.348,87.107,168.469,4.111,2.603,2.519,0.329,13
3165.5,88.118,170.282,4.101,2.566,2.514,0.327,13
3165.653,87.311,171.089,3.657,2.489,2.52,0.317,13
3165.805,86.811,172.523,3.014,2.411,2.522,0.304,13
3165.958,85.369,174.763,2.879,2.334,2.532,0.269,13
3166.11,84.892,175.132,3.19,2.308,2.533,0.275,13
3166.262,79.909,177.248,3.792,2.29,2.545,0.279,13
3166.415,80.809,180.747,4.17,2.296,2.551,0.289,13
3166.567,82.532,184.837,4.175,2.294,2.555,0.309,13
3166.72,83.274,190.06,4.062,2.33,2.548,0.325,13
3166.872,84.191,189.49,3.936,2.376,2.536,0.345,13
3167.024,84.611,192.706,3.665,2.433,2.521,0.349,13
3167.177,84.06,194.732,3.45,2.473,2.511,0.325,13
3167.329,84.523,200.907,3.336,2.503,2.511,0.305,13
3167.482,85.442,213.635,3.389,2.525,2.516,0.308,13
3167.634,87.336,242.34,3.667,2.534,2.508,0.343,13
3167.786,87.965,255.89,3.994,2.539,2.468,0.371,13
3167.939,88.908,248.533,3.954,2.509,2.414,0.336,13
3168.091,87.93,218.766,3.947,2.42,2.385,0.284,13
3168.244,87.719,185.315,4.758,2.298,2.398,0.242,13
3168.396,86.981,153.311,6.44,2.217,2.418,0.211,13
3168.548,84.661,127.544,7.248,2.243,2.413,0.231,13
3168.701,84.254,130.957,4.193,2.29,2.403,0.233,13
3168.853,84.773,151.155,2.711,2.289,2.412,0.251,13
3169.006,86.121,174.282,2.704,2.266,2.435,0.267,13
3169.158,88.81,179.142,4.05,2.286,2.448,0.285,13
3169.31,88.341,175.033,6.284,2.287,2.44,0.323,13
3169.463,89.279,163.778,6.322,2.198,2.368,0.389,13
3169.615,89.781,151.978,5.59,2.034,2.218,0.473,13
3169.768,87.667,148.653,6.57,1.828,2.066,0.414,13
3169.92,93.499,163.363,7.506,1.694,2.052,0.359,13
3170.072,89.448,175.03,7.305,1.739,2.185,0.321,13
3170.225,92.762,181.224,6.19,1.982,2.332,0.29,13
3170.377,86.473,184.535,5.67,2.295,2.405,0.3,13
3170.53,85.433,188.068,5.615,2.476,2.424,0.305,13
3170.682,84.119,187.413,5.324,2.497,2.458,0.288,13
3170.834,81.512,188.389,4.828,2.424,2.5,0.257,13
3170.987,79.607,185.891,4.351,2.373,2.534,0.255,13
3171.139,78.321,184.887,4.15,2.374,2.553,0.248,13
3171.292,77.513,186.136,4.338,2.391,2.565,0.237,13
3171.444,77.595,188.462,4.653,2.412,2.567,0.23,13
3171.596,78.491,188.849,4.851,2.421,2.552,0.218,13
3171.749,78.344,175.025,5.112,2.409,2.523,0.214,13
3171.901,79.407,169.429,5.607,2.385,2.496,0.204,13
3172.054,79.774,171.719,5.678,2.383,2.485,0.214,13
3172.206,80.249,182.4,5.015,2.45,2.492,0.23,13
3172.358,80.2,188.527,4.807,2.583,2.504,0.251,13
3172.511,80.534,193.83,5.169,2.742,2.511,0.252,13
3172.663,81.155,197.926,5.456,2.808,2.514,0.265,13
3172.816,83.329,200.964,5.167,2.736,2.516,0.272,13
3172.968,83.868,204.633,4.994,2.604,2.513,0.287,13
3173.12,84.474,211.712,4.558,2.482,2.505,0.324,13
3173.273,85.162,212.937,3.637,2.394,2.494,0.337,13
3173.425,84.554,206.708,3.537,2.349,2.481,0.327,13
3173.578,83.294,194.781,3.881,2.324,2.475,0.275,13
3173.73,80.951,183.251,5.03,2.316,2.482,0.245,13
3173.882,78.802,178.182,5.404,2.28,2.506,0.224,13
3174.035,77.036,181.26,5.639,2.3,2.523,0.213,13
3174.187,77.437,182.644,5.637,2.326,2.529,0.217,13
3174.34,81.274,173.561,5.471,2.328,2.52,0.188,13
3174.492,86.973,140.665,5.911,2.316,2.473,0.144,13
3174.644,90.066,98.128,7.648,2.312,2.379,0.121,13
3174.797,92.154,86.715,10.5,2.356,2.266,0.116,13
3174.949,92.371,96.115,8.354,2.394,2.204,0.145,13
3175.102,93.293,120.403,5.732,2.44,2.225,0.178,13
3175.254,90.934,137.268,5.931,2.392,2.308,0.192,13
3175.406,90.725,137.13,7.622,2.332,2.375,0.197,13
3175.559,91.206,125.167,6.421,2.231,2.386,0.2,13
3175.711,94.542,112.201,4.353,2.222,2.349,0.198,13
3175.864,97.179,106.535,3.775,2.252,2.311,0.189,13
3176.016,98.062,105.448,4.368,2.313,2.3,0.185,13
3176.168,97.706,109.064,4.824,2.371,2.303,0.187,13
3176.321,96.869,117.422,4.879,2.362,2.305,0.187,13
3176.473,91.125,130.245,4.554,2.385,2.303,0.199,13
3176.626,79.883,144.17,4.147,2.529,2.327,0.198,13
3176.778,83.56,148.901,4.902,2.895,2.422,0.219,13
3176.93,72.757,120.239,8.175,3.684,2.615,0.235,13
3177.083,70.947,101.282,17.548,4.335,2.904,0.253,13
3177.235,69.618,109.157,28.5,4.503,3.13,0.27,13
3177.388,68.687,142.56,18.115,4.051,3.155,0.287,13
3177.54,72.474,172.811,7.324,3.498,2.952,0.29,13
3177.692,76.959,188.322,4.353,2.986,2.72,0.284,13
3177.845,78.029,175.557,4.26,2.608,2.585,0.255,13
3177.997,78.153,157.668,4.774,2.367,2.541,0.239,13
3178.15,79.966,143.734,5.247,2.366,2.507,0.227,13
3178.302,80.819,139.201,5.112,2.42,2.464,0.223,13
3178.454,82.148,138.378,4.179,2.477,2.424,0.204,13
3178.607,83.76,143.752,4.189,2.501,2.405,0.201,13
3178.759,83.876,157.967,4.161,2.468,2.413,0.222,13
3178.912,82.528,176.987,4.822,2.447,2.438,0.264,13
3179.064,82.202,188.483,5.331,2.517,2.468,0.295,13
3179.216,81.185,167.826,6.45,2.622,2.489,0.298,13
3179.369,79.14,142.951,6.508,2.737,2.49,0.258,13
3179.521,73.667,115.862,5.821,2.879,2.502,0.228,13
3179.674,67.555,94.331,6.326,3.297,2.572,0.221,13
3179.826,67.26,72.715,7.955,4.252,2.744,0.227,13
3179.978,65.685,66.111,19.08,5.757,2.979,0.231,13
3180.131,65.955,76.794,54.734,6.579,3.201,0.235,13
3180.283,69.856,85.924,50.894,6.478,3.239,0.23,13
3180.436,73.041,94.547,15.628,5.558,3.09,0.23,13
3180.588,82.552,98.678,10.288,4.864,2.823,0.225,13
3180.74,88.405,104.016,7.358,4.31,2.634,0.217,13
3180.893,93.226,115.617,5.402,3.859,2.505,0.202,13
3181.045,94.83,124.075,4.778,3.524,2.431,0.206,13
3181.198,97.862,126.16,4.825,3.387,2.363,0.206,13
3181.35,100.263,128.811,5.085,3.322,2.329,0.206,13
3181.502,101.49,130.168,4.827,3.293,2.306,0.207,13
3181.655,102.533,138.479,4.898,3.216,2.285,0.202,13
3181.807,100.368,148.253,4.896,3.126,2.271,0.225,13
3181.96,96.302,167.198,4.375,3.05,2.266,0.237,13
3182.112,94.066,191.158,3.89,2.988,2.286,0.252,13
3182.264,89.397,201.394,4.562,2.925,2.34,0.263,13
3182.417,86.304,204.618,5.842,2.796,2.417,0.273,13
3182.569,84.522,197.648,7.249,2.693,2.474,0.288,13
3182.722,82.439,187.719,6.844,2.583,2.497,0.292,13
3182.874,82.248,178.359,6.618,2.537,2.489,0.292,13
3183.026,81.742,168.96,6.491,2.503,2.479,0.274,13
3183.179,82.991,166.87,6.369,2.512,2.476,0.266,13
3183.331,81.282,171.904,6.271,2.535,2.477,0.254,13
3183.484,82.176,172.862,6.137,2.539,2.479,0.257,13
3183.636,83.111,171.45,5.836,2.52,2.477,0.279,13
3183.788,82.615,171.577,5.507,2.493,2.478,0.292,13
3183.941,83.017,172.85,5.282,2.515,2.483,0.298,13
3184.093,83.406,183.584,5.176,2.589,2.491,0.304,13
3184.246,83.003,188.37,5.028,2.686,2.499,0.288,13
3184.398,82.728,189.715,4.864,2.737,2.505,0.269,13
3184.55,82.018,188.859,4.745,2.718,2.512,0.258,13
3184.703,81.835,188.189,4.695,2.605,2.519,0.266,13
3184.855,81.734,187.575,4.702,2.461,2.522,0.272,13
3185.008,83.368,185.459,4.824,2.279,2.523,0.282,13
3185.16,84.079,184.339,5.002,2.227,2.504,0.287,13
3185.312,84.594,179.349,5.34,2.251,2.474,0.282,13
3185.465,84.691,175.661,5.736,2.309,2.44,0.28,13
3185.617,83.214,172.22,6.135,2.326,2.427,0.269,13
3185.77,82.143,170.839,6.394,2.325,2.435,0.256,13
3185.922,80.68,168.951,6.457,2.349,2.457,0.257,13
3186.074,79.587,167.744,6.655,2.321,2.485,0.251,13
3186.227,78.853,168.687,6.312,2.264,2.509,0.256,13
3186.379,77.408,172.531,5.77,2.232,2.52,0.263,13
3186.532,77.602,175.903,5.411,2.249,2.521,0.266,13
3186.684,77.95,178.132,5.468,2.277,2.522,0.265,13
3186.836,78.431,181.022,5.634,2.282,2.523,0.279,13
3186.989,79.286,189.355,5.517,2.28,2.521,0.299,13
3187.141,78.46,192.712,5.531,2.29,2.511,0.284,13
3187.294,78.179,188.834,5.86,2.255,2.502,0.27,13
3187.446,79.537,183.699,6.232,2.179,2.495,0.263,13
3187.598,80.031,177.683,6.309,2.09,2.491,0.241,13
3187.751,80.134,174.407,6.67,2.079,2.481,0.246,13
3187.903,80.504,166.83,6.284,2.137,2.465,0.241,13
3188.056,82.561,153.64,5.074,2.205,2.444,0.246,13
3188.208,82.457,143.229,4.587,2.234,2.426,0.242,13
3188.36,81.445,149.223,4.179,2.245,2.416,0.247,13
3188.513,80.188,163.206,4.207,2.252,2.424,0.226,13
3188.665,79.78,175.751,4.493,2.26,2.454,0.21,13
3188.818,77.446,184.576,4.468,2.303,2.499,0.202,13
3188.97,76.184,187.955,4.819,2.453,2.539,0.228,13
3189.122,79.962,187.435,4.55,2.716,2.566,0.244,13
3189.275,79.126,184.49,4.35,3.016,2.577,0.263,13
3189.427,80.53,181.711,4.115,3.152,2.58,0.261,13
3189.58,81.668,179.411,3.814,3.08,2.569,0.263,13
3189.732,83.208,178.155,3.663,2.868,2.547,0.265,13
3189.884,84.49,179.072,3.408,2.677,2.523,0.268,13
3190.037,86.207,178.383,3.23,2.578,2.509,0.277,13
3190.189,87.041,181.255,3.041,2.549,2.504,0.28,13
3190.342,88.47,180.588,3.023,2.576,2.501,0.289,13
3190.494,88.752,179.841,3.029,2.64,2.496,0.301,13
3190.646,88.045,178.058,3.131,2.722,2.494,0.296,13
3190.799,89.189,173.926,3.243,2.751,2.503,0.286,13
3190.951,90.249,162.543,3.728,2.676,2.518,0.245,13
3191.104,90.368,149.203,3.942,2.55,2.516,0.23,13
3191.256,90.009,132.451,3.392,2.523,2.476,0.215,13
3191.408,92.333,120.641,2.956,2.635,2.418,0.201,13
3191.561,92.835,114.139,2.952,2.783,2.376,0.201,13
3191.713,96.581,102.083,3.226,2.87,2.363,0.192,13
3191.866,97.463,90.575,3.228,2.845,2.36,0.183,13
3192.018,96.29,82.538,3.145,2.747,2.352,0.168,13
3192.17,94.186,91.074,2.949,2.669,2.339,0.16,13
3192.323,91.809,120.613,3.041,2.652,2.334,0.168,13
3192.475,89.395,146.842,3.69,2.647,2.352,0.202,13
3192.628,88.427,159.953,4.81,2.576,2.392,0.219,13
3192.78,86.344,166.98,4.716,2.506,2.42,0.232,13
3192.932,84.671,174.185,3.258,2.537,2.415,0.239,13
3193.085,84.031,191.447,3.195,2.596,2.405,0.251,13
3193.237,83.973,204.437,3.827,2.595,2.422,0.286,13
3193.39,86.495,202.088,5.026,2.461,2.466,0.298,13
3193.542,87.713,201.802,5.247,2.369,2.493,0.294,13
3193.694,88.405,195.75,5.134,2.336,2.481,0.31,13
3193.847,93.266,191.04,5.396,2.385,2.419,0.329,13
3193.999,95.631,172.245,6.415,2.379,2.345,0.326,13
3194.152,96.145,164.359,7.123,2.339,2.271,0.355,13
3194.304,96.039,162.406,8.042,2.266,2.227,0.35,13
3194.456,93.027,171.925,7.021,2.181,2.228,0.323,13
3194.609,92.178,174.945,6.003,2.052,2.3,0.259,13
3194.761,89.593,153.582,5.314,1.961,2.389,0.204,13
3194.914,83.944,132.193,4.821,1.894,2.442,0.17,13
3195.066,82.022,115.319,3.594,1.903,2.43,0.176,13
3195.218,81.109,112.156,3.108,1.885,2.415,0.163,13
3195.371,79.834,114.825,3.347,1.935,2.413,0.163,13
3195.523,77.654,128.084,4.388,2.013,2.427,0.167,13
3195.676,76.377,142.188,4.796,2.13,2.438,0.187,13
3195.828,77.272,153.757,5.28,2.199,2.458,0.19,13
3195.98,77.312,150.581,5.708,2.272,2.476,0.191,13
3196.133,77.28,150.881,5.523,2.365,2.486,0.197,13
3196.285,78.106,150.827,5.24,2.434,2.496,0.21,13
3196.438,79.105,158.718,5.191,2.46,2.506,0.237,13
3196.59,79.091,162.637,5.194,2.422,2.518,0.246,13
3196.742,78.731,166.068,5.082,2.394,2.518,0.247,13
3196.895,78.368,166.691,4.932,2.352,2.514,0.234,13
3197.047,79.028,175.871,5.022,2.311,2.512,0.222,13
3197.2,77.82,182.032,5.178,2.28,2.517,0.22,13
3197.352,78.343,185.127,5.129,2.298,2.52,0.24,13
3197.504,82.229,182.734,4.752,2.334,2.517,0.277,13
3197.657,83.836,185.543,4.315,2.318,2.516,0.281,13
3197.809,88.213,190.245,4.032,2.251,2.511,0.305,13
3197.962,90.922,187.997,4.174,2.189,2.482,0.323,13
3198.114,90.094,186.952,4.666,2.226,2.417,0.331,13
3198.266,86.698,184.729,5.607,2.256,2.359,0.31,13
3198.419,85.232,179.994,6.751,2.237,2.35,0.276,13
3198.571,84.13,172.235,7.466,2.163,2.387,0.244,13
3198.724,81.933,161.551,7.576,2.102,2.425,0.219,13
3198.876,80.214,150.222,7.729,2.127,2.429,0.208,13
3199.028,80.339,142.739,7.007,2.2,2.409,0.22,13
3199.181,82.565,137.531,6.835,2.258,2.388,0.217,13
3199.333,83.556,137.576,6.544,2.27,2.375,0.21,13
3199.486,84.486,136.394,7.088,2.245,2.371,0.206,13
3199.638,85.046,137.602,4.844,2.313,2.356,0.207,13
3199.79,85.189,136.515,2.899,2.43,2.339,0.229,13
3199.943,85.482,131.159,2.314,2.57,2.327,0.23,13
3200.095,85.605,126.858,2.639,2.661,2.336,0.223,13
3200.248,85.291,123.076,3.381,2.706,2.36,0.221,13
3200.4,84.369,121.885,3.24,2.788,2.382,0.218,13
3200.552,83.908,128.435,2.815,2.97,2.394,0.233,13
3200.705,82.445,125.587,3.006,3.21,2.403,0.244,13
3200.857,81.588,114.693,3.525,3.445,2.422,0.246,13
3201.01,81.141,106.603,4.256,3.73,2.457,0.254,13
3201.162,80.814,107.235,4.737,4.141,2.533,0.254,13
3201.314,82.093,115.969,6.365,4.513,2.616,0.254,13
3201.467,83.327,126.708,6.576,4.526,2.641,0.242,13
3201.619,84.519,134.442,5.048,4.153,2.577,0.235,13
3201.772,85.785,143.267,3.86,3.595,2.48,0.227,13
3201.924,86.024,145.714,3.593,3.084,2.427,0.227,13
3202.076,85.847,151.572,4.069,2.639,2.421,0.227,13
3202.229,85.945,155.614,5.326,2.344,2.423,0.227,13
3202.381,85.955,162.927,5.797,2.208,2.423,0.229,13
3202.534,86.516,169.299,5.474,2.205,2.418,0.232,13
3202.686,86.657,170.963,5.406,2.21,2.421,0.256,13
3202.838,85.061,176.703,5.293,2.179,2.43,0.264,13
3202.991,86.239,190.078,4.988,2.172,2.439,0.282,13
3203.143,87.857,197.674,4.637,2.206,2.444,0.294,13
3203.296,89.929,200.818,4.481,2.256,2.443,0.301,13
3203.448,93.872,203.251,4.135,2.287,2.437,0.31,13
3203.6,95.256,203.319,3.664,2.258,2.44,0.323,13
3203.753,95.696,203.305,3.221,2.252,2.428,0.338,13
3203.905,93.27,194.577,2.61,2.232,2.427,0.319,13
3204.058,87.598,188.671,2.596,2.256,2.439,0.29,13
3204.21,85.999,181.363,3.098,2.317,2.474,0.264,13
3204.362,85.604,177.03,3.988,2.403,2.504,0.269,13
3204.515,84.036,177.894,3.783,2.47,2.511,0.273,13
3204.667,81.751,184.628,3.524,2.474,2.51,0.271,13
3204.82,81.537,186.225,3.51,2.488,2.506,0.264,13
3204.972,82.677,182.176,3.767,2.471,2.507,0.256,13
3205.124,83.131,181.012,3.886,2.457,2.504,0.265,13
3205.277,83.312,183.712,3.297,2.42,2.5,0.29,13
3205.429,85.405,191.859,2.786,2.427,2.499,0.322,13
3205.582,87.029,209.218,2.671,2.449,2.509,0.333,13
3205.734,87.179,218.639,2.556,2.479,2.517,0.319,13
3205.886,86.364,213.006,2.557,2.51,2.51,0.3,13
3206.039,85.976,198.953,2.773,2.522,2.5,0.28,13
3206.191,87.333,184.949,3.32,2.54,2.495,0.266,13
3206.344,88.097,180.072,3.752,2.579,2.486,0.298,13
3206.496,89.563,184.822,2.874,2.67,2.459,0.353,13
3206.648,92.707,179.437,2.213,2.727,2.431,0.387,13
3206.801,94.766,186.907,2.022,2.728,2.42,0.384,13
3206.953,96.558,187.916,2.131,2.674,2.412,0.389,13
3207.106,91.29,187.067,2.174,2.578,2.412,0.372,13
3207.258,89.376,173.11,2.191,2.44,2.426,0.342,13
3207.41,85.217,164.277,2.439,2.314,2.46,0.313,13
3207.563,82.245,161.995,2.852,2.285,2.491,0.305,13
3207.715,82.291,170.212,3.243,2.313,2.504,0.308,13
3207.868,84.407,168.848,3.048,2.36,2.516,0.302,13
3208.02,86.658,172.522,2.885,2.412,2.532,0.294,13
3208.172,86.793,180.688,2.833,2.455,2.561,0.287,13
3208.325,86.866,201.623,2.964,2.445,2.578,0.301,13
3208.477,84.523,220.874,2.804,2.389,2.576,0.319,13
3208.63,84.075,234.135,2.757,2.341,2.561,0.309,13
3208.782,82.646,231.956,3.134,2.321,2.551,0.263,13
3208.934,81.167,220.625,3.773,2.298,2.55,0.217,13
3209.087,79.795,204.308,4.2,2.324,2.533,0.215,13
3209.239,80.09,199.75,4.262,2.36,2.513,0.207,13
3209.392,79.358,203.893,4.225,2.406,2.499,0.211,13
3209.544,78.937,219.958,4.263,2.432,2.502,0.218,13
3209.696,79.022,224.849,4.295,2.429,2.518,0.234,13
3209.849,78.592,204.229,3.862,2.398,2.538,0.222,13
3210.001,78.31,182.932,3.537,2.359,2.551,0.213,13
3210.154,78.124,164.948,3.476,2.341,2.551,0.205,13
3210.306,78.678,165.519,3.351,2.41,2.542,0.206,13
3210.458,78.687,165.366,3.394,2.443,2.546,0.198,13
3210.611,79.549,170.874,3.357,2.361,2.569,0.202,13
3210.763,79.991,168.643,3.641,2.237,2.586,0.212,13
3210.916,79.942,166.457,3.611,2.217,2.574,0.224,13
3211.068,80.006,164.832,3.47,2.336,2.541,0.222,13
3211.22,80.155,165.527,3.423,2.472,2.522,0.217,13
3211.373,78.124,164.148,3.25,2.626,2.536,0.22,13
3211.525,77.548,156.899,3.436,2.864,2.577,0.229,13
3211.678,76.576,147.728,3.361,3.25,2.631,0.239,13
3211.83,72.322,120.143,3.329,3.805,2.702,0.224,13
3211.982,67.824,108.242,3.761,4.615,2.811,0.185,13
3212.135,63.316,103.174,5.417,5.413,2.952,0.154,13
3212.287,62.177,105.789,13.811,5.582,3.05,0.126,13
3212.44,87.798,110.691,33.326,5.161,3.007,0.095,13
3212.592,91.876,116.931,30.03,4.416,2.86,0.088,13
3212.744,68.553,123.344,29.174,3.912,2.711,0.092,13
3212.897,69.736,131.129,18.577,3.61,2.639,0.104,13
3213.049,68.884,140.086,11.653,3.423,2.623,0.128,13
3213.202,68.417,149.35,8.696,3.372,2.613,0.145,13
3213.354,70.534,158.012,8.763,3.29,2.604,0.188,13
3213.506,72.745,165.118,6.62,3.136,2.596,0.245,13
3213.659,79.176,164.646,4.424,2.988,2.587,0.233,13
3213.811,80.985,151.825,3.249,2.978,2.584,0.216,13
3213.964,81.022,130.219,3.057,3.298,2.615,0.211,13
3214.116,82.508,124.039,3.149,4.02,2.712,0.205,13
3214.268,82.701,131.97,3.184,4.895,2.881,0.204,13
3214.421,84.084,143.723,3.528,5.255,3.069,0.207,13
3214.573,82.641,157.114,3.824,5.013,3.172,0.212,13
3214.726,81.983,172.954,3.74,4.323,3.139,0.223,13
3214.878,78.572,187.166,3.35,3.789,2.963,0.234,13
3215.03,78.134,190.144,3.261,3.318,2.763,0.238,13
3215.183,77.632,188.644,3.385,2.954,2.62,0.234,13
3215.335,77.43,184.01,3.688,2.677,2.567,0.233,13
3215.488,78.199,174.232,3.748,2.476,2.566,0.24,13
3215.64,78.83,166.9,3.675,2.424,2.563,0.244,13
3215.792,79.007,156.114,3.489,2.444,2.557,0.247,13
3215.945,78.064,143.085,3.264,2.64,2.551,0.255,13
3216.097,77.391,131.025,3.264,3.04,2.579,0.244,13
3216.25,73.996,132.411,3.767,3.794,2.671,0.234,13
3216.402,74.032,134.898,4.511,4.836,2.818,0.234,13
3216.554,75.133,145.713,5.838,5.594,2.909,0.225,13
3216.707,75.298,167.959,5.753,5.45,2.884,0.216,13
3216.859,76.358,189.756,4.285,4.553,2.75,0.205,13
3217.012,77.257,198.254,3.409,3.497,2.633,0.206,13
3217.164,77.297,203.62,3.263,2.873,2.572,0.206,13
3217.316,77.661,199.402,3.532,2.636,2.556,0.197,13
3217.469,76.81,194.513,4.157,2.671,2.54,0.203,13
3217.621,75.373,195.979,4.969,2.806,2.522,0.219,13
3217.774,74.362,190.917,5.414,2.942,2.52,0.233,13
3217.926,74.146,178.57,5.216,3.143,2.558,0.25,13
3218.078,75.83,164.723,4.263,3.638,2.63,0.257,13
3218.231,77.739,151.02,3.74,4.113,2.726,0.262,13
3218.383,79.311,147.647,3.647,4.194,2.789,0.263,13
3218.536,80.725,162.611,3.686,3.801,2.769,0.26,13
3218.688,82.528,166.668,3.115,3.246,2.687,0.253,13
3218.84,84.461,169.471,2.81,2.912,2.603,0.228,13
3218.993,84.606,173.446,2.925,2.76,2.565,0.214,13
3219.145,84.939,180.366,3.044,2.717,2.553,0.223,13
3219.298,84.423,178.214,2.998,2.708,2.545,0.247,13
3219.45,85.567,176.108,2.869,2.697,2.545,0.262,13
3219.602,87.254,170.54,2.852,2.737,2.541,0.277,13
3219.755,87.345,168.053,3.018,2.68,2.543,0.29,13
3219.907,86.624,162.654,2.912,2.48,2.544,0.313,13
3220.06,83.713,162.982,2.537,2.211,2.543,0.334,13
3220.212,83.836,163.175,2.325,2.151,2.538,0.29,13
3220.364,82.8,165.417,2.527,2.277,2.526,0.266,13
3220.517,80.856,168.715,3.076,2.461,2.522,0.244,13
3220.669,79.897,179.218,3.448,2.514,2.524,0.239,13
3220.822,79.995,187.387,3.655,2.462,2.532,0.228,13
3220.974,80.054,182.024,3.469,2.403,2.525,0.214,13
3221.126,80.593,168.001,3.24,2.338,2.501,0.196,13
3221.279,80.574,165.991,3.325,2.327,2.475,0.187,13
3221.431,79.758,174.948,3.535,2.313,2.475,0.196,13
3221.584,79.524,181.522,3.917,2.347,2.495,0.203,13
3221.736,78.808,184.578,3.977,2.396,2.516,0.212,13
3221.888,78.903,181.973,3.974,2.446,2.523,0.216,13
3222.041,79.698,176.417,3.945,2.473,2.521,0.227,13
3222.193,81.325,168.458,3.823,2.471,2.514,0.227,13
3222.346,81.718,157.011,3.692,2.45,2.508,0.22,13
3222.498,81.862,157.57,3.641,2.474,2.495,0.21,13
3222.65,82.528,165.57,3.657,2.561,2.483,0.212,13
3222.803,83.687,177.693,3.802,2.659,2.481,0.222,13
3222.955,83.139,188.512,3.969,2.655,2.494,0.251,13
3223.108,83.805,193.533,3.606,2.586,2.511,0.271,13
3223.26,83.301,191.41,3.039,2.516,2.52,0.279,13
3223.412,83.748,188.07,2.818,2.507,2.521,0.284,13
3223.565,83.694,190.859,2.916,2.529,2.525,0.282,13
3223.717,82.018,201.82,2.99,2.529,2.535,0.271,13
3223.87,81.264,200.382,2.954,2.53,2.542,0.257,13
3224.022,80.837,189.122,3.184,2.501,2.536,0.229,13
3224.174,80.182,176.827,3.711,2.466,2.518,0.2,13
3224.327,79.435,166.352,4.405,2.463,2.495,0.199,13
3224.479,79.435,165.465,4.424,2.47,2.483,0.208,13
3224.632,79.836,172.406,4.362,2.477,2.486,0.232,13
3224.784,80.419,174.968,4.195,2.433,2.502,0.257,13
3224.936,80.818,182.388,4.161,2.459,2.51,0.257,13
3225.089,81.48,180.159,4.209,2.531,2.51,0.256,13
3225.241,82.165,185.814,4.529,2.685,2.496,0.255,13
3225.394,84.574,179.966,4.693,2.803,2.49,0.262,13
3225.546,86.225,180.677,4.707,2.86,2.481,0.275,13
3225.698,86.896,175.958,4.679,2.82,2.456,0.31,13
3225.851,86.175,178.599,4.47,2.695,2.417,0.324,13
3226.003,84.728,179.153,4.091,2.56,2.393,0.29,13
3226.156,82.624,179.703,4.084,2.406,2.417,0.247,13
3226.308,82.563,179.133,4.469,2.362,2.45,0.223,13
3226.46,78.487,176.864,4.837,2.36,2.471,0.22,13
3226.613,80.99,180.012,5.013,2.389,2.473,0.206,13
3226.765,83.196,190.892,5.006,2.415,2.476,0.22,13
3226.918,83.231,189.255,4.493,2.463,2.482,0.227,13
3227.07,84.22,179.556,3.397,2.53,2.49,0.248,13
3227.222,84.011,166.15,2.824,2.585,2.51,0.252,13
3227.375,83.77,150.99,2.778,2.748,2.543,0.249,13
3227.527,83.031,142.254,3.052,3.125,2.581,0.252,13
3227.68,82.661,143.576,3.359,3.444,2.627,0.262,13
3227.832,81.215,147.286,3.461,3.5,2.653,0.269,13
3227.984,80.188,148.361,3.468,3.241,2.661,0.271,13
3228.137,79.626,149.991,3.51,3.061,2.651,0.273,13
3228.289,79.436,150.84,3.697,3.148,2.647,0.275,13
3228.442,79.201,150.615,3.903,3.356,2.656,0.271,13
3228.594,78.579,155.639,3.928,3.502,2.661,0.268,13
3228.746,78.065,160.329,3.847,3.441,2.66,0.279,13
3228.899,78.798,170.77,3.692,3.175,2.653,0.28,13
3229.051,79.777,184.976,3.659,2.893,2.615,0.272,13
3229.204,80.399,192.152,4.041,2.647,2.573,0.24,13
3229.356,82.731,173.633,4.205,2.551,2.522,0.229,13
3229.508,85.087,152.604,3.992,2.493,2.49,0.231,13
3229.661,87.047,132.217,3.184,2.512,2.452,0.235,13
3229.813,88.602,117.177,2.329,2.617,2.405,0.23,13
3229.966,86.81,111.089,1.823,2.798,2.359,0.222,13
3230.118,84.988,108.82,1.758,2.989,2.331,0.212,13
3230.27,84.725,106.889,2.114,3.146,2.329,0.191,13
3230.423,83.449,104.745,2.725,3.198,2.357,0.18,13
3230.575,82.258,105.249,3.056,3.2,2.39,0.173,13
3230.728,82.537,133.687,2.763,3.181,2.411,0.175,13
3230.88,81.819,171.957,2.504,3.071,2.429,0.199,13
3231.032,81.404,188.014,2.722,2.868,2.459,0.246,13
3231.185,81.027,191.612,3.372,2.653,2.499,0.222,13
3231.337,80.204,187.513,3.703,2.564,2.526,0.224,13
3231.49,76.764,170.63,3.734,2.603,2.538,0.223,13
3231.642,74.136,142.215,4.102,2.752,2.567,0.21,13
